frame,left_shoulder_angle,right_shoulder_angle,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle,hip_rotation,spine_lean,stance_width_normalized,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_wrist_dx,left_wrist_dy,right_wrist_dx,right_wrist_dy,left_wrist_speed,right_wrist_speed,combined_wrist_speed
128,5.991096034375912,13.552851040588168,156.50872470678627,179.19539050314359,158.89704793810918,144.7253475645838,-3.3689272915095962,11.626432359147671,0.8079584023248535,0.43259814381599426,0.41085997223854065,0.4591396749019623,0.4398617148399353,8.320808410644531e-05,0.0008697807788848877,-0.001605004072189331,-0.0002530813217163086,0.021042603084328378,0.039130969293075156,0.030086786188701767
129,5.697875215376446,12.924754437111682,160.6721919449069,179.7874222452497,158.30692381324724,143.14487189343842,-3.3875890513794147,11.565473116711543,0.7030481049967638,0.4298948049545288,0.4174410402774811,0.4574803411960602,0.4385237693786621,-0.002703338861465454,0.00658106803894043,-0.0016593337059020996,-0.0013379454612731934,0.17134285954868403,0.05133410586731123,0.11133848270799762
130,4.986198613262319,11.368079990463967,162.5905384900735,179.27526074435235,158.0860913698698,139.4160885043589,-2.2412679173993695,11.346926555999246,0.5468196377718259,0.4276542663574219,0.4195774495601654,0.4547342360019684,0.4365983009338379,-0.0022405385971069336,0.002136409282684326,-0.002746105194091797,-0.0019254684448242188,0.07455737852612011,0.08077168177349187,0.07766453014980598
131,5.0679632414608085,10.569151934622461,162.53277227546738,179.18085409296592,156.536080201186,137.10562288710761,-1.8270665116151257,11.425956900411258,0.12319733178248991,0.4285033941268921,0.41954904794692993,0.4534679055213928,0.4347180426120758,0.0008491277694702148,-2.8401613235473633e-05,-0.0012663304805755615,-0.001880258321762085,0.020461017701043537,0.05459453651935014,0.037527777110196836
132,5.0414121653435755,9.771909199239818,162.43535907058026,178.94391371619827,156.94683174166406,134.37298720930784,-0.743756953725903,11.431300886950071,0.058286970440635376,0.4290279150009155,0.41939660906791687,0.4521700441837311,0.4333573281764984,0.0005245208740234375,-0.00015243887901306152,-0.0012978613376617432,-0.0013607144355773926,0.013154716998417677,0.045286292374799995,0.029220504686608837
133,5.090616451370855,9.167132698569265,162.53147205448823,178.40178631550873,157.2856460830409,132.8633490803043,0.17968852882715325,11.326907308521507,0.07402179777733518,0.4295884966850281,0.41847705841064453,0.45109617710113525,0.43243861198425293,0.0005605816841125488,-0.0009195506572723389,-0.0010738670825958252,-0.0009187161922454834,0.025936278594179588,0.034034973814693385,0.029985626204436486
134,4.7544395244963855,7.8023101649377695,161.4256030660869,178.1720924307008,158.0312834950663,132.01901754291532,1.9514440853934225,11.254336127695902,0.08906989012834417,0.4286397695541382,0.4103144109249115,0.44829609990119934,0.4315915107727051,-0.0009487271308898926,-0.008162647485733032,-0.002800077199935913,-0.0008471012115478516,0.19790474816873427,0.07045273399411402,0.13417874108142414
135,4.458924961794672,6.723772437881187,161.45011306669034,178.79957025681057,157.89750929322886,131.72553375819902,3.315055600800367,11.271249277066442,0.09964036573532445,0.42634737491607666,0.4023452401161194,0.4468759000301361,0.43065911531448364,-0.0022923946380615234,-0.007969170808792114,-0.0014201998710632324,-0.0009323954582214355,0.19970457981807047,0.040915164277907576,0.12030987204798901
136,4.189767575754297,6.095011926792007,162.15133554539614,178.31159424680888,158.3741800756962,131.10037008319793,3.9828059636971673,11.203258443172132,0.18517206217144985,0.4260287284851074,0.40186843276023865,0.4454273283481598,0.43093764781951904,-0.0003186464309692383,-0.0004768073558807373,-0.0014485716819763184,0.0002785325050354004,0.013811175606910305,0.03552506414363695,0.024668119875273627
137,4.120656103385084,4.837864553865735,161.81097689322814,179.68591614787613,158.66007108550713,130.53451356753163,4.689147741089599,11.20323246400129,0.24030514695864913,0.42658185958862305,0.40079614520072937,0.44456857442855835,0.431090384721756,0.000553131103515625,-0.0010722875595092773,-0.0008587539196014404,0.00015273690223693848,0.029057314581765165,0.02100597700741853,0.02503164579459185
138,4.121726628171655,3.7396650028070355,156.87029375093564,179.5280919453976,159.4963992663633,130.4772805614141,5.530669420624772,11.160548422677778,0.332009586353332,0.42992979288101196,0.3950563669204712,0.4430183470249176,0.4310222566127777,0.003347933292388916,-0.005739778280258179,-0.001550227403640747,-6.812810897827148e-05,0.16002763830253156,0.03737023069759354,0.09869893450006255
139,3.922274056171033,2.948792983927835,153.95271843560604,179.83922345380213,159.97472073291746,131.81175339733701,6.782711492262301,11.157179476895113,0.37886362881281616,0.43069902062416077,0.39050447940826416,0.4423081576824188,0.42843377590179443,0.0007692277431488037,-0.004551887512207031,-0.0007101893424987793,-0.0025884807109832764,0.1111775979254063,0.06464223464509089,0.0879099162852486
140,3.35441494313264,2.2942368477198523,159.55033691111183,177.7912781565014,160.9545837308653,133.33202176577822,8.464981983667922,11.186304949011099,0.5054765467782528,0.4284036457538605,0.39922359585762024,0.4402340352535248,0.4272123873233795,-0.002295374870300293,0.008719116449356079,-0.002074122428894043,-0.001221388578414917,0.2171373775603661,0.05796851263795577,0.13755294509916094
141,3.414856696826393,3.231153655806391,159.80811874647407,171.1394253057798,162.13117822326208,134.74063143121444,10.565821089582489,11.307184359349025,0.697294637370364,0.42843732237815857,0.39947712421417236,0.4388021230697632,0.4237698018550873,3.36766242980957e-05,0.000253528356552124,-0.0014319121837615967,-0.0034425854682922363,0.006159364779354503,0.08979380835958854,0.04797658656947152
142,3.5896177612149627,2.922645449697363,162.42074754897737,168.41091572149296,162.9791257787937,135.66276950340276,12.00453946536513,11.356537112108624,0.8592250002994901,0.42851340770721436,0.4057392179965973,0.4383668601512909,0.4191967248916626,7.608532905578613e-05,0.006262093782424927,-0.00043526291847229004,-0.004573076963424683,0.15082141364341642,0.11063134779152864,0.13072638071747253
143,3.039321970055156,2.4330336085145703,161.29781754090473,161.3745185539006,163.28153432729195,135.8487500446991,13.586831438124909,11.427178710966745,1.0066579888637786,0.42851123213768005,0.4039298892021179,0.43711182475090027,0.4112815260887146,-2.175569534301758e-06,-0.0018093287944793701,-0.001255035400390625,-0.007915198802947998,0.04357417710471675,0.1930034556500383,0.11828881637737752
144,2.3562600677704997,1.9911306959560322,158.07635536789476,160.57893290593293,163.51523419359353,136.61358185013697,14.423720926302732,11.368570278737224,1.2827122305501224,0.42862364649772644,0.3961244523525238,0.43819814920425415,0.40895876288414,0.00011241436004638672,-0.007805436849594116,0.0010863244533538818,-0.002322763204574585,0.18799817602755828,0.061754719478133484,0.12487644775284588
145,0.47553187867220925,2.226472658321516,148.98069419295558,156.16407663015957,163.5230808212968,138.18957861634237,15.183870965348353,11.335766070994286,1.546854222288419,0.42848876118659973,0.3857274651527405,0.440280020236969,0.40630239248275757,-0.00013488531112670898,-0.010396987199783325,0.0020818710327148438,-0.0026563704013824463,0.25041217484861267,0.08127979554528336,0.16584598519694801
146,2.2913982551444447,1.7083458296243754,135.51588383583217,160.3018503124117,163.1347805292489,137.84377783929153,16.423912306626036,11.750156049067956,1.5878773270275153,0.4273749887943268,0.37555572390556335,0.44189587235450745,0.4066897928714752,-0.0011137723922729492,-0.010171741247177124,0.0016158521175384521,0.00038740038871765137,0.24643063709112475,0.04001741965650567,0.1432240283738152
147,4.131063101957185,1.681497414703719,118.65816844525214,162.83981578910291,163.15100720784974,138.19701899857995,17.532194969479484,11.749991434434847,1.6542800696827231,0.426973432302475,0.36531564593315125,0.4443092942237854,0.40640899538993835,-0.00040155649185180664,-0.01024007797241211,0.002413421869277954,-0.00028079748153686523,0.24680179358767212,0.058514623684233755,0.15265820863595295
148,7.05342739802638,0.3115340200264061,66.27946768012195,162.68910293922966,163.26918992228843,138.65250849801103,18.892039077960227,11.938581683409467,1.7702675468915259,0.42876288294792175,0.34158432483673096,0.4500063359737396,0.3928293287754059,0.0017894506454467773,-0.023731321096420288,0.005697041749954224,-0.01357966661453247,0.5731449517591415,0.3546539057572102,0.4638994287581758
149,7.936260752925789,0.8822522823266478,59.01049141959568,167.91856494721074,163.49937459737257,138.47644640081666,20.34198357847599,12.04791132128988,1.8818122434519862,0.43183937668800354,0.3357599973678589,0.45125409960746765,0.3903559744358063,0.003076493740081787,-0.00582432746887207,0.0012477636337280273,-0.0024733543395996094,0.15863324940643123,0.06671653485088426,0.11267489212865775
150,9.462567264640818,1.5088191655853689,60.20636935671187,170.43410131590994,163.74994028595532,138.7779981866617,22.060121820793185,12.681161464482617,1.9551314283350518,0.4359195828437805,0.332658976316452,0.4529372751712799,0.3889462947845459,0.0040802061557769775,-0.0031010210514068604,0.0016831755638122559,-0.001409679651260376,0.123422756559672,0.05287463346958147,0.08814869501462673
151,6.499600090895554,1.5229553810872456,74.6454878138517,173.82875370713165,163.79618785400615,139.57136331660328,23.148930217588273,12.807643112822023,2.0674742375757074,0.4403461813926697,0.33854129910469055,0.4526003301143646,0.39232203364372253,0.00442659854888916,0.005882322788238525,-0.0003369450569152832,0.0033757388591766357,0.17729520504063737,0.08170204232706117,0.12949862368384926
152,4.16465447842897,1.5471768258986185,76.34041874571216,169.27393328408368,163.87655934241945,139.6671855899761,24.17033449481118,12.970936312816523,2.15006133656051,0.4444490373134613,0.33259305357933044,0.45421063899993896,0.3915945589542389,0.004102855920791626,-0.005948245525360107,0.0016103088855743408,-0.0007274746894836426,0.17402403772151379,0.04255491062772898,0.10828947417462138
153,2.329792768507079,1.5686076851509048,79.51427638741497,8.54520349803013,163.98229543793124,140.89453720873146,25.035765479864068,13.161399933432005,2.34133851268135,0.4479648470878601,0.3325038552284241,0.4617263674736023,0.3684978485107422,0.0035158097743988037,-8.919835090637207e-05,0.00751572847366333,-0.023096710443496704,0.08469864854494694,0.58494745560335,0.3348230520741485
154,3.469719076444116,0.7985718708722667,81.13000803600747,8.957019404125404,163.9064018276321,141.41907405525546,26.71731619578853,13.317592386032459,2.4613372999348324,0.4485520124435425,0.3323500454425812,0.46607938408851624,0.35575369000434875,0.000587165355682373,-0.0001538097858428955,0.00435301661491394,-0.012744158506393433,0.014617844620194323,0.3243283617919619,0.1694731032060781
155,3.9556873575112927,0.2954575595828207,86.24905680328118,10.055136349350326,164.11290504123056,141.81981390719028,28.70315020253866,13.589983911692725,2.6283715399362895,0.44803035259246826,0.3334042727947235,0.4676021337509155,0.35410523414611816,-0.0005216598510742188,0.001054227352142334,0.001522749662399292,-0.0016484558582305908,0.028327273963615247,0.05404577096782352,0.04118652246571938
156,3.2076300524749124,0.6337684461144606,99.64698771320099,8.640030609824956,164.4800561013672,142.17251959434424,28.959263204029703,13.727438220921147,2.689780567088231,0.44943344593048096,0.34098711609840393,0.4703580439090729,0.35501745343208313,0.0014030933380126953,0.00758284330368042,0.0027559101581573486,0.0009122192859649658,0.18571788186714805,0.06991214788131485,0.12781501487423144
157,3.392072545673148,2.209150363886587,78.781224052686,13.574366077424743,164.78975758498274,142.86499342928747,28.347211600100117,13.707434157817417,2.7952599590861893,0.4500180780887604,0.3305736482143402,0.4703265130519867,0.352946937084198,0.0005846321582794189,-0.01041346788406372,-3.153085708618164e-05,-0.002070516347885132,0.25118292933670433,0.049870118651745995,0.15052652399422517
158,5.316023080674859,1.635189891804405,82.58104331660876,15.958745526121788,165.19335238826304,143.4575626390622,28.523324753961937,13.805732047861067,2.926076549744744,0.44953984022140503,0.3337444067001343,0.4693277180194855,0.3589581847190857,-0.0004782378673553467,0.0031707584857940674,-0.0009987950325012207,0.006011247634887695,0.07722520550916039,0.14675387900556403,0.11198954225736221
159,4.315010067490997,2.236143421314417,134.20925693127006,19.26297935617556,165.52605121921317,144.5149609610765,28.023696565288198,13.940971237019152,3.0612224436067463,0.4440291225910187,0.3755479156970978,0.46827083826065063,0.3732853829860687,-0.0055107176303863525,0.0418035089969635,-0.0010568797588348389,0.014327198266983032,1.0154656055679585,0.34598007372907946,0.680722839648519
160,7.971198049640429,2.6560705756473904,125.49920149153603,19.017242191471144,165.99463165913463,145.97092061578627,28.21393602531927,13.891909357664625,3.24527015404325,0.4406529664993286,0.36973491311073303,0.46873173117637634,0.37292221188545227,-0.0033761560916900635,-0.005813002586364746,0.000460892915725708,-0.0003631711006164551,0.16189364919511895,0.014131546439805558,0.08801259781746225
161,10.107438353005355,3.4220998177809743,128.8074741965469,151.04389400141832,166.35103229599613,146.55191953208035,29.238105664284042,13.698345192296234,3.3888031207554303,0.43739837408065796,0.37387004494667053,0.468445360660553,0.38639912009239197,-0.0032545924186706543,0.0041351318359375,-0.00028637051582336426,0.013476908206939697,0.1267319430245871,0.3246382434388718,0.22568509323172947
162,10.759435418438386,2.3703194055116183,133.53055978510528,157.98012656329252,166.4611795505496,147.29289586533676,30.099420464686865,13.595259804266822,3.5524085109091716,0.4366585910320282,0.3815414011478424,0.4680309295654297,0.3872493505477905,-0.0007397830486297607,0.007671356201171875,-0.000414431095123291,0.0008502304553985596,0.18560667277219128,0.02277910965822677,0.10419289121520903
163,11.19415228947207,3.0890621045201896,139.65267698130035,178.26130538739193,166.4169650624983,147.5240382241159,30.466015496301907,13.686154981007162,3.6758736487807098,0.4338069558143616,0.3936443626880646,0.4676157534122467,0.39197468757629395,-0.002851635217666626,0.012102961540222168,-0.0004151761531829834,0.004725337028503418,0.29945743012502546,0.11423890842159627,0.20684816927331087
164,12.17068364707034,4.589293594045048,139.76350519286194,178.2167222775488,166.49226547958747,147.95397254130268,30.538890441143657,13.632425311698249,3.832498117580078,0.43247005343437195,0.39365795254707336,0.467375248670578,0.39023903012275696,-0.001336902379989624,1.3589859008789062e-05,-0.00024050474166870117,-0.0017356574535369873,0.03219834272566607,0.04219930324834862,0.03719882298700734
165,12.244621050326261,8.107273389945476,144.29033452065886,162.51792992511452,166.5939877066514,147.90394221488089,30.246617445816433,13.836928379303648,4.002887558268127,0.43144282698631287,0.39949965476989746,0.46722427010536194,0.38931748270988464,-0.001027226448059082,0.005841702222824097,-0.00015097856521606445,-0.0009215474128723145,0.14284449049451703,0.022489542709622837,0.08266701660206993
166,11.522257161407161,10.535024824199855,146.66698089489572,160.97233410679985,166.65350170573066,147.77362226637464,30.748953853603684,13.74174713310712,4.087913711452951,0.4319920539855957,0.39659741520881653,0.46437564492225647,0.3955811560153961,0.0005492269992828369,-0.0029022395610809326,-0.0028486251831054688,0.006263673305511475,0.0711353155087156,0.16571561667837384,0.11842546609354472
167,12.366208843301045,13.415229094834055,145.1367741875526,160.81889971257095,166.70944184192007,147.50954796064124,30.539833196449187,13.559340113819944,4.185090347365723,0.4326428174972534,0.39630386233329773,0.45959949493408203,0.4029938280582428,0.0006507635116577148,-0.00029355287551879883,-0.0047761499881744385,0.00741267204284668,0.017193108495287573,0.21236727773624778,0.11478019311576768
168,11.497821562469705,16.78447554299745,149.09312576789964,162.77761085987422,166.71056173194077,146.80426000832713,30.152518777134972,13.48801813890016,4.206604154007451,0.432979941368103,0.4063030481338501,0.45405787229537964,0.40229329466819763,0.0003371238708496094,0.009999185800552368,-0.005541622638702393,-0.000700533390045166,0.24094766230504044,0.13452127309842302,0.18773446770173174
169,11.098574464716005,17.884323650875466,152.352053302745,159.43984955153388,166.42990390823778,146.86371862053394,30.48499015687929,13.405851325413872,4.283094442515668,0.43171149492263794,0.41608890891075134,0.4538038372993469,0.4042067527770996,-0.0012684464454650879,0.009785860776901245,-0.00025403499603271484,0.0019134581089019775,0.2376448964795289,0.046486238039763275,0.14206556725964609
170,11.20291630448783,19.085860897647812,154.675095062482,160.1294002607396,166.1350304035768,146.4189246556653,30.633927815082416,13.196772394864752,4.305048112223712,0.4309093654155731,0.41785287857055664,0.45242220163345337,0.4065197706222534,-0.0008021295070648193,0.0017639696598052979,-0.0013816356658935547,0.0023130178451538086,0.04666769996261256,0.06488567789918358,0.05577668893089807
171,11.99844226076203,20.68560215014939,157.8795686177389,161.61795876243124,165.88533442680807,145.9925116824281,31.81533609474996,13.065034455441635,4.302783232975879,0.4263480007648468,0.4154249131679535,0.4515835642814636,0.40438953042030334,-0.004561364650726318,-0.0024279654026031494,-0.0008386373519897461,-0.0021302402019500732,0.12444448795121718,0.055135109330740756,0.08978979864097897
172,12.357315125650702,21.208075365727616,158.91847509164194,164.30926841838001,165.18828183798564,146.03983415722803,32.313345724547275,13.032603953921745,4.3502281393067515,0.4248785078525543,0.4199973940849304,0.4521048665046692,0.4025529623031616,-0.0014694929122924805,0.004572480916976929,0.0005213022232055664,-0.0018365681171417236,0.1156663044445643,0.0459774171072347,0.0808218607758995
173,13.002124405515877,21.550778020226566,160.10175906165176,165.4051961530104,164.47894526257602,145.30128756528921,32.93123026645425,13.038723113128833,4.412821791132493,0.42318102717399597,0.4245818853378296,0.453094482421875,0.40181636810302734,-0.0016974806785583496,0.00458449125289917,0.0009896159172058105,-0.0007365942001342773,0.11773382571646789,0.029710226842597373,0.07372202627953263
174,13.633052574677892,21.672715034462836,160.2391574450652,168.78138159628026,164.4777440220914,144.85868774463816,34.77757174311384,13.154422050729027,4.542613286807234,0.4225238859653473,0.428600937128067,0.4532524645328522,0.4011717736721039,-0.0006571412086486816,0.004019051790237427,0.00015798211097717285,-0.0006445944309234619,0.09807629278198725,0.015983238658300505,0.05702976572014388
175,11.72225691400202,19.807160877707926,165.3825491969582,166.42509694304889,164.03474185738503,144.0253717286045,35.9497873811034,13.335667053253744,4.632797360482988,0.4207586944103241,0.43523669242858887,0.4564363360404968,0.405496209859848,-0.0017651915550231934,0.006635755300521851,0.0031838715076446533,0.004324436187744141,0.16536679816350242,0.12932793516094832,0.14734736666222537
176,10.22181014831239,17.13583693905129,169.54530001152125,173.0146783850045,162.787357408953,141.8824271537382,38.68299800595881,13.149867783357971,4.717597878716291,0.42016708850860596,0.443296879529953,0.4513132870197296,0.4203685522079468,-0.0005916059017181396,0.008060187101364136,-0.005123049020767212,0.014872342348098755,0.19463602018055812,0.3788257504102831,0.2867308852954206
177,9.378023941706013,15.062330451600792,171.92211520628962,179.38567439439814,162.22484949491997,140.67943826451048,40.150738900164626,13.064208414573143,4.7864049992381945,0.4210442006587982,0.4453217089176178,0.4513816237449646,0.42272692918777466,0.0008771121501922607,0.002024829387664795,6.833672523498535e-05,0.002358376979827881,0.05314260726211177,0.056820736257003214,0.054981671759557496
178,9.132494327838867,15.269792327690048,173.25857085139788,175.01802076005546,161.439555241248,139.60283903974235,40.77154657472757,13.143498519419285,4.769151822471471,0.4210379719734192,0.4465234875679016,0.45162734389305115,0.4314400553703308,-6.22868537902832e-06,0.0012017786502838135,0.00024572014808654785,0.008713126182556152,0.02894287726491444,0.20992203052539965,0.11943245389515704
179,8.879695621599234,17.024041957400957,174.8063068074828,174.5780003407997,160.78312842444728,139.17430054493312,41.03364672948018,13.485887813493246,4.725113638080037,0.42056992650032043,0.4489331841468811,0.45052656531333923,0.4309028089046478,-0.0004680454730987549,0.002409696578979492,-0.001100778579711914,-0.0005372464656829834,0.05911739498241918,0.029498998939014923,0.04430819696071705
180,8.561595689888351,16.28513419731847,175.98519493350588,176.88534444864462,160.00381455201895,138.947881715556,38.91464395601986,13.510449621618827,4.665794593917942,0.4201071560382843,0.4528420865535736,0.45402225852012634,0.4293195903301239,-0.0004627704620361328,0.003908902406692505,0.0034956932067871094,-0.0015832185745239258,0.09479569167680524,0.09241882641663575,0.09360725904672049
181,7.826100508357647,16.726140088246623,176.5543394543812,175.35695126148613,158.9309115920692,138.72394781960597,38.767249796303915,13.759293458427111,4.587538042213313,0.4206133484840393,0.45700445771217346,0.4565374255180359,0.428006112575531,0.0005061924457550049,0.0041623711585998535,0.002515166997909546,-0.0013134777545928955,0.10098111088974304,0.06833514008970662,0.08465812548972483
182,8.832892793009856,17.937282606205816,172.17735968294411,172.29489858298734,157.97568179321445,138.09908221057944,36.967585203375016,13.891729858252145,4.501070079373436,0.4235156178474426,0.4592590630054474,0.4576813280582428,0.42712047696113586,0.0029022693634033203,0.0022546052932739258,0.0011439025402069092,-0.0008856356143951416,0.08850776823694471,0.03484029579880135,0.06167403201787303
183,7.705352100038405,19.227454107553115,143.00394855268314,152.20854210575118,156.61161338617046,137.03576807001417,35.19852595707975,13.937777434166533,4.495984509151685,0.4506615400314331,0.41275301575660706,0.46279117465019226,0.4048464894294739,0.02714592218399048,-0.04650604724884033,0.005109846591949463,-0.022273987531661987,1.2968475692893644,0.5503600349786222,0.9236038021339933
184,6.032076354830185,18.500570625650465,110.3896793366351,61.54807351015734,155.52847295646035,136.94547794668568,34.41614103667253,13.914950839337347,4.465178132661464,0.4670705795288086,0.3941086232662201,0.47110456228256226,0.3868339955806732,0.01640903949737549,-0.018644392490386963,0.008313387632369995,-0.01801249384880066,0.5981473628282911,0.4777692091175581,0.5379582859729246
185,3.5713831210485094,15.475349913732558,122.82616085640177,84.19076689896661,155.20530023140725,136.77948376749694,32.419305887693625,13.462790067656552,4.546956306204605,0.4751092493534088,0.4015274941921234,0.47050589323043823,0.3987131714820862,0.00803866982460022,0.00741887092590332,-0.0005986690521240234,0.011879175901412964,0.26344237179087465,0.2864497924677704,0.27494608212932253
186,1.6405762076850554,11.447387619918223,103.32287648662479,69.55302406034839,154.64573661507757,136.92608550262864,32.70045338828333,13.318246064061412,4.598853495289418,0.4842166602611542,0.3875510096549988,0.47762665152549744,0.39915385842323303,0.009107410907745361,-0.013976484537124634,0.007120758295059204,0.0004406869411468506,0.40175185130421565,0.17181763332791747,0.28678474231606654
187,4.339247007592225,8.034297646884365,115.21982514868506,43.98085478240008,154.85155260923173,136.2261241934725,33.69334372071003,13.311956610678676,4.640097318772163,0.48013439774513245,0.39924103021621704,0.483320415019989,0.39930057525634766,-0.0040822625160217285,0.011690020561218262,0.005693763494491577,0.00014671683311462402,0.2982035721552994,0.13716867536413943,0.2176861237597194
188,6.501655592950747,3.683113042286513,122.00981204487702,22.7877587395718,154.26599034164747,135.89584879988536,34.86733807808934,13.481184139568338,4.743199708384656,0.4757119119167328,0.41051918268203735,0.49285948276519775,0.4069880247116089,-0.004422485828399658,0.011278152465820312,0.00953906774520874,0.0076874494552612305,0.29174807061781227,0.2950450047871757,0.29339653770249396
189,7.2186118053347865,0.7769073274158785,137.89887603226387,14.092940443895591,153.45691218889158,135.20246278299123,35.29667200244731,13.601189395387626,4.838219199104552,0.4705333411693573,0.42667463421821594,0.4971931576728821,0.4227183163166046,-0.005178570747375488,0.01615545153617859,0.004333674907684326,0.015730291604995728,0.4085723852199545,0.39294703743841963,0.4007597113291871
190,7.64314021755474,2.6216773062941146,100.37712737771143,10.385582600080806,153.01449241232402,134.87337272547475,36.16511345170264,14.15115910468913,4.914711275811023,0.4893195927143097,0.3977411389350891,0.5023801922798157,0.42065152525901794,0.018786251544952393,-0.02893349528312683,0.005187034606933594,-0.00206679105758667,0.830802340804077,0.13447087214939332,0.4826366064767352
191,0.1722714838732722,3.655606544968516,118.41930883862123,28.24217958653411,152.71513029150552,134.81847620253953,33.93476256333907,14.579982797027988,5.042302206151881,0.4912583529949188,0.3992098569869995,0.5029343366622925,0.4211888313293457,0.0019387602806091309,0.0014687180519104004,0.0005541443824768066,0.0005373060703277588,0.058576400880717305,0.018588831440967728,0.03858261616084252
192,0.2676834441759545,1.9508663668635442,135.69298339529743,170.34628154475388,149.9254565787005,134.75045970912896,32.670771142410544,15.157797735823271,5.036520086179235,0.48639678955078125,0.40934476256370544,0.500909686088562,0.4415273666381836,-0.004861563444137573,0.010134905576705933,-0.0020246505737304688,0.02033853530883789,0.2707078917071332,0.4922348207609021,0.3814713562340176
193,0.5172242445334535,0.7795938880369885,147.74183483335764,169.42037936777538,149.9043525241169,133.4470769851759,31.70578095813567,15.583628589499604,5.142129227972733,0.4822129011154175,0.4240541160106659,0.49669691920280457,0.4601045250892639,-0.0041838884353637695,0.01470935344696045,-0.004212766885757446,0.018577158451080322,0.36829739281251883,0.4587540052243641,0.4135256990184415
194,0.875795917026426,0.6586649473150051,161.63710825843205,168.12563943117118,147.8133846560266,132.8879837283628,30.689065328582544,15.858422923753496,5.19631928242233,0.47407209873199463,0.44660916924476624,0.4946494400501251,0.48040854930877686,-0.008140802383422852,0.022555053234100342,-0.0020474791526794434,0.02030402421951294,0.5774926680136862,0.49146263970417114,0.5344776538589286
195,0.09035863410746292,2.1679900846554987,165.28360572858725,170.30604945739617,147.23030033966205,132.27188171131178,27.706449615392973,16.296815157153514,5.09029989526619,0.47246164083480835,0.4590262472629547,0.4943322241306305,0.4913216531276703,-0.0016104578971862793,0.012417078018188477,-0.0003172159194946289,0.010913103818893433,0.30154568341206095,0.26293177053858685,0.28223872697532393
196,0.30019396455153313,4.00706058651997,166.6587471554737,169.7839923451544,144.08406396726582,131.34973815054494,25.286226157213687,16.70093239094902,5.00646901700819,0.47253626585006714,0.461031436920166,0.49778643250465393,0.5031496286392212,7.462501525878906e-05,0.0020051896572113037,0.0034542083740234375,0.011827975511550903,0.048324502074126696,0.2967521287527925,0.1725383154134596
197,0.15060099325307308,4.996044905118606,168.1584711342098,171.5910060583437,141.64181451253438,131.72356657460557,26.220221876165496,17.164103729899992,5.100175278975642,0.47048500180244446,0.47024255990982056,0.49803808331489563,0.5113826394081116,-0.0020512640476226807,0.009211122989654541,0.0002516508102416992,0.00823301076889038,0.22726594997460423,0.19836856498643418,0.21281725748051922
198,0.20594809670868022,7.207441153710444,169.59321576829976,172.68222881313298,137.49309449988465,132.20147385178024,25.801660251359287,17.163474494560354,4.909688415827359,0.4667815864086151,0.49350422620773315,0.5015376210212708,0.5258521437644958,-0.0037034153938293457,0.023261666297912598,0.003499537706375122,0.014469504356384277,0.5672671019035272,0.3585166386401077,0.46289187027181744
199,1.4437284125302083,12.63130230001944,170.13495860281134,175.8549004438671,132.61996549375166,133.15170784805142,27.54704913099266,17.57720877772901,4.742175258811058,0.4685773253440857,0.5139704942703247,0.5137611031532288,0.5322508811950684,0.001795738935470581,0.020466268062591553,0.012223482131958008,0.00639873743057251,0.49478367385984307,0.33227389133910895,0.413528782599476
200,7.084941252947354,15.682903177521725,170.9282115422237,176.8214681461269,130.72959484592383,133.61410753290633,30.143993461263022,17.666728779298033,4.549489707632194,0.48550403118133545,0.5135591626167297,0.5227712392807007,0.5375491380691528,0.016926705837249756,-0.0004113316535949707,0.009010136127471924,0.005298256874084473,0.4077669527034496,0.25172724081042097,0.32974709675693525
201,10.317516970826011,18.746912958315153,167.30429972881373,177.08377864234984,129.35206582948663,133.19900173949424,31.59169382429664,17.865154386046928,4.93953677100646,0.5031245946884155,0.5069552063941956,0.5316786766052246,0.534153938293457,0.017620563507080078,-0.00660395622253418,0.008907437324523926,-0.0033951997756958008,0.4531815287550644,0.2295732181827806,0.3413773734689225
202,12.974456226599813,20.808240851498965,166.37799338132422,176.80261327790487,127.62462892114381,132.92621333262983,33.48003402538446,18.141233745956324,5.12181897034092,0.5125969648361206,0.5108996033668518,0.5375540256500244,0.5312735438346863,0.009472370147705078,0.00394439697265625,0.005875349044799805,-0.002880394458770752,0.24711135670580597,0.15758557223245728,0.20234846446913163
203,15.426792149754329,21.77377733250459,167.841424726947,174.38226022117675,125.12408039757453,131.36712500225434,35.55691941682464,18.547933776641113,5.453728993849464,0.5184235572814941,0.5161858797073364,0.5432919263839722,0.5287123918533325,0.005826592445373535,0.005286276340484619,0.005737900733947754,-0.0025611519813537598,0.1894677508395005,0.1513270204317862,0.17039738563564333
204,18.12652692672439,22.990318792878128,165.49270696491357,174.2673683660709,122.8840292638487,130.00225083595157,35.58304389872347,18.356466241097024,5.9491397299141475,0.5323630571365356,0.5186399817466736,0.5469372272491455,0.5258157849311829,0.013939499855041504,0.002454102039337158,0.00364530086517334,-0.002896606922149658,0.34086848063559183,0.11213120810913607,0.22649984437236395
